Month,Branch,Spare_code,Spare_name,Model,Product,Coverage_type,Part_Replacement_count
Feb-20,BR,MCTRN000445,TRANSFORMER A22UFB402,A22UFB402,MMSPK,PS,4
Feb-20,BR,MCWON000446,WOOFER SPEAKER A22UFB402,A22UFB402,MMSPK,PS,1
Feb-20,BR,OTHER,OTHER,A01UKB610,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A01UKB610,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A01UKB610,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A02UKB600,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A02UKB600,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A02UKB600,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A10UKB810,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A10UKB810,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A10UKB810,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A11UFB500,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A11UFB500,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A11UFB500,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A12UKB800,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A12UKB800,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A12UKB800,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A12UKB800NEW,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A12UKB800NEW,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A12UKB800NEW,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A14UFB206,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A14UFB206,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A14UFB206,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A14UFB207,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A14UFB207,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A14UFB207,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A14UKB820,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A14UKB820,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A14UKB820,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A15UFB502,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A15UFB502,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A15UFB502,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A20PMH100,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A20PMH100,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A20PMH100,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A20TMH210,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A20TMH210,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A20TMH210,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A20UKB830,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A20UKB830,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A20UKB830,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A22FDN500,LED,OW,2
Feb-20,BR,OTHER,OTHER,A22FDN500,LED,PS,6
Feb-20,BR,OTHER,OTHER,A22FDN500,LED,UW,7
Feb-20,BR,OTHER,OTHER,A22FDN510,LED,OW,2
Feb-20,BR,OTHER,OTHER,A22FDN510,LED,PS,6
Feb-20,BR,OTHER,OTHER,A22FDN510,LED,UW,7
Feb-20,BR,OTHER,OTHER,A22UFB402,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A22UFB402,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A22UFB402,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A24FDN520,LED,OW,2
Feb-20,BR,OTHER,OTHER,A24FDN520,LED,PS,6
Feb-20,BR,OTHER,OTHER,A24FDN520,LED,UW,7
Feb-20,BR,OTHER,OTHER,A24FDN530,LED,OW,2
Feb-20,BR,OTHER,OTHER,A24FDN530,LED,PS,6
Feb-20,BR,OTHER,OTHER,A24FDN530,LED,UW,7
Feb-20,BR,OTHER,OTHER,A24FDN532,LED,OW,2
Feb-20,BR,OTHER,OTHER,A24FDN532,LED,PS,6
Feb-20,BR,OTHER,OTHER,A24FDN532,LED,UW,7
Feb-20,BR,OTHER,OTHER,A24FDN534,LED,OW,2
Feb-20,BR,OTHER,OTHER,A24FDN534,LED,PS,6
Feb-20,BR,OTHER,OTHER,A24FDN534,LED,UW,7
Feb-20,BR,OTHER,OTHER,A24HDN534,LED,OW,2
Feb-20,BR,OTHER,OTHER,A24HDN534,LED,PS,6
Feb-20,BR,OTHER,OTHER,A24HDN534,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HCN700,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HCN700,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HCN700,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HCS800,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HCS800,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HCS800,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDN550,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDN550,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDN550,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDN552,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDN552,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDN552,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDN560,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDN560,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDN560,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDN562,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDN562,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDN562,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDN563,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDN563,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDN563,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDN564,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDN564,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDN564,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDN570,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDN570,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDN570,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDN572,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDN572,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDN572,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDS600,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDS600,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDS600,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDS610,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDS610,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDS610,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDS620,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDS620,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDS620,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HDS622,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HDS622,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HDS622,LED,UW,7
Feb-20,BR,OTHER,OTHER,A32HES900,LED,OW,2
Feb-20,BR,OTHER,OTHER,A32HES900,LED,PS,6
Feb-20,BR,OTHER,OTHER,A32HES900,LED,UW,7
Feb-20,BR,OTHER,OTHER,A34TMH220,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A34TMH220,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A34TMH220,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A35DMH600,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A35DMH600,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A35DMH600,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A40HDN952,LED,OW,2
Feb-20,BR,OTHER,OTHER,A40HDN952,LED,PS,6
Feb-20,BR,OTHER,OTHER,A40HDN952,LED,UW,7
Feb-20,BR,OTHER,OTHER,A40HDS950,LED,OW,2
Feb-20,BR,OTHER,OTHER,A40HDS950,LED,PS,6
Feb-20,BR,OTHER,OTHER,A40HDS950,LED,UW,7
Feb-20,BR,OTHER,OTHER,A40UFB201,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A40UFB201,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A40UFB201,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A40UFB204,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A40UFB204,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A40UFB204,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A40UFB401,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A40UFB401,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A40UFB401,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A43FDS960,LED,OW,2
Feb-20,BR,OTHER,OTHER,A43FDS960,LED,PS,6
Feb-20,BR,OTHER,OTHER,A43FDS960,LED,UW,7
Feb-20,BR,OTHER,OTHER,A43FDS962,LED,OW,2
Feb-20,BR,OTHER,OTHER,A43FDS962,LED,PS,6
Feb-20,BR,OTHER,OTHER,A43FDS962,LED,UW,7
Feb-20,BR,OTHER,OTHER,A43UDS965,LED,OW,2
Feb-20,BR,OTHER,OTHER,A43UDS965,LED,PS,6
Feb-20,BR,OTHER,OTHER,A43UDS965,LED,UW,7
Feb-20,BR,OTHER,OTHER,A45DMH700,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A45DMH700,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A45DMH700,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A45UFB205,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A45UFB205,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A45UFB205,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A49UDS968,LED,OW,2
Feb-20,BR,OTHER,OTHER,A49UDS968,LED,PS,6
Feb-20,BR,OTHER,OTHER,A49UDS968,LED,UW,7
Feb-20,BR,OTHER,OTHER,A49UDS969,LED,OW,2
Feb-20,BR,OTHER,OTHER,A49UDS969,LED,PS,6
Feb-20,BR,OTHER,OTHER,A49UDS969,LED,UW,7
Feb-20,BR,OTHER,OTHER,A50DMA400,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A50DMA400,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A50DMA400,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A50DMA450,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A50DMA450,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A50DMA450,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A50UKB700,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A50UKB700,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A50UKB700,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A50UKB701,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A50UKB701,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A50UKB701,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A50WEH330,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A50WEH330,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A50WEH330,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A50WMA310,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A50WMA310,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A50WMA310,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A50WMA311,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A50WMA311,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A50WMA311,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A50WMH320,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A50WMH320,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A50WMH320,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A50WMH321,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A50WMH321,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A50WMH321,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A50WMH322,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A50WMH322,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A50WMH322,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A55DMH500,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A55DMH500,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A55DMH500,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A55UDS970,LED,OW,2
Feb-20,BR,OTHER,OTHER,A55UDS970,LED,PS,6
Feb-20,BR,OTHER,OTHER,A55UDS970,LED,UW,7
Feb-20,BR,OTHER,OTHER,A55UDS972,LED,OW,2
Feb-20,BR,OTHER,OTHER,A55UDS972,LED,PS,6
Feb-20,BR,OTHER,OTHER,A55UDS972,LED,UW,7
Feb-20,BR,OTHER,OTHER,A55UDS973,LED,OW,2
Feb-20,BR,OTHER,OTHER,A55UDS973,LED,PS,6
Feb-20,BR,OTHER,OTHER,A55UDS973,LED,UW,7
Feb-20,BR,OTHER,OTHER,A55UDS974,LED,OW,2
Feb-20,BR,OTHER,OTHER,A55UDS974,LED,PS,6
Feb-20,BR,OTHER,OTHER,A55UDS974,LED,UW,7
Feb-20,BR,OTHER,OTHER,A60UFB202,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A60UFB202,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A60UFB202,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A60UFB510,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A60UFB510,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A60UFB510,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A65UDS980,LED,OW,2
Feb-20,BR,OTHER,OTHER,A65UDS980,LED,PS,6
Feb-20,BR,OTHER,OTHER,A65UDS980,LED,UW,7
Feb-20,BR,OTHER,OTHER,A65UFB203,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A65UFB203,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A65UFB203,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A70UKB710,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A70UKB710,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A70UKB710,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A70UKB711,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A70UKB711,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A70UKB711,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A75DMH520,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A75DMH520,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A75DMH520,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A80UFB501,MMSPK,OW,2
Feb-20,BR,OTHER,OTHER,A80UFB501,MMSPK,PS,6
Feb-20,BR,OTHER,OTHER,A80UFB501,MMSPK,UW,7
Feb-20,BR,OTHER,OTHER,A90DEH800,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A90DEH800,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A90DEH800,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A90DMH540,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A90DMH540,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A90DMH540,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,A90DMH810,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,A90DMH810,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,A90DMH810,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,ADC4510,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,ADC4510,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,ADC4510,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,ADC5000,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,ADC5000,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,ADC5000,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,ADC5010,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,ADC5010,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,ADC5010,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,ADC7510,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,ADC7510,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,ADC7510,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,ADC8510,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,ADC8510,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,ADC8510,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,APC2010,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,APC2010,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,APC2010,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,ATC2010,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,ATC2010,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,ATC2010,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,ATC2011,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,ATC2011,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,ATC2011,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,ATC3410,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,ATC3410,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,ATC3410,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,ATC3510,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,ATC3510,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,ATC3510,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,AWC5000,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,AWC5000,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,AWC5000,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,AWC5010,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,AWC5010,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,AWC5010,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,AWC5100,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,AWC5100,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,AWC5100,ACOL,UW,7
Feb-20,BR,OTHER,OTHER,AWC5110,ACOL,OW,2
Feb-20,BR,OTHER,OTHER,AWC5110,ACOL,PS,6
Feb-20,BR,OTHER,OTHER,AWC5110,ACOL,UW,7
Feb-20,DELHI,LCMBN000804,MAIN BOARD CHASSIS A32HCN700,A32HCN700,LED,UW,1
Feb-20,DELHI,LCMBS000854,MAIN BOARD CHASSIS A32HCS800,A32HCS800,LED,UW,2
Feb-20,DELHI,LMIRS000941,BACK LIGHT LED BAR A32HDS620,A32HDS620,LED,UW,1
Feb-20,DELHI,LMMBS001301,MAIN BOARD CHASSIS - A43FDS962,A43FDS962,LED,UW,2
Feb-20,DELHI,LMMBS001303,MAIN BOARD CHASSIS - A32HDS622,A32HDS622,LED,UW,1
Feb-20,DELHI,MCABN000557,MAIN BOARD PREAMPLIFIER BOARD -A12UKB800,A12UKB800,MMSPK,UW,1
Feb-20,DELHI,OTHER,OTHER,A01UKB610,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A01UKB610,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A02UKB600,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A02UKB600,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A10UKB810,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A10UKB810,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A11UFB500,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A11UFB500,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A12UKB800,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A12UKB800,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A12UKB800NEW,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A12UKB800NEW,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A14UFB206,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A14UFB206,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A14UFB207,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A14UFB207,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A14UKB820,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A14UKB820,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A15UFB502,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A15UFB502,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A20PMH100,ACOL,PS,1
Feb-20,DELHI,OTHER,OTHER,A20PMH100,ACOL,UW,7
Feb-20,DELHI,OTHER,OTHER,A20TMH210,ACOL,PS,1
Feb-20,DELHI,OTHER,OTHER,A20TMH210,ACOL,UW,7
Feb-20,DELHI,OTHER,OTHER,A20UKB830,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A20UKB830,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A22FDN500,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A22FDN500,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A22FDN510,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A22FDN510,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A22UFB402,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A22UFB402,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A24FDN520,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A24FDN520,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A24FDN530,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A24FDN530,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A24FDN532,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A24FDN532,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A24FDN534,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A24FDN534,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A24HDN534,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A24HDN534,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HCN700,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HCN700,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HCS800,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HCS800,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDN550,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDN550,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDN552,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDN552,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDN560,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDN560,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDN562,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDN562,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDN563,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDN563,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDN564,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDN564,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDN570,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDN570,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDN572,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDN572,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDS600,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDS600,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDS610,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDS610,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDS620,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDS620,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HDS622,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HDS622,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A32HES900,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A32HES900,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A34TMH220,ACOL,PS,1
Feb-20,DELHI,OTHER,OTHER,A34TMH220,ACOL,UW,7
Feb-20,DELHI,OTHER,OTHER,A35DMH600,ACOL,PS,1
Feb-20,DELHI,OTHER,OTHER,A35DMH600,ACOL,UW,7
Feb-20,DELHI,OTHER,OTHER,A40HDN952,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A40HDN952,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A40HDS950,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A40HDS950,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A40UFB201,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A40UFB201,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A40UFB204,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A40UFB204,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A40UFB401,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A40UFB401,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A43FDS960,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A43FDS960,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A43FDS962,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A43FDS962,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A43UDS965,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A43UDS965,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A45DMH700,ACOL,PS,1
Feb-20,DELHI,OTHER,OTHER,A45DMH700,ACOL,UW,7
Feb-20,DELHI,OTHER,OTHER,A45UFB205,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A45UFB205,MMSPK,UW,7
Feb-20,DELHI,OTHER,OTHER,A49UDS968,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A49UDS968,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A49UDS969,LED,PS,1
Feb-20,DELHI,OTHER,OTHER,A49UDS969,LED,UW,7
Feb-20,DELHI,OTHER,OTHER,A50DMA400,ACOL,PS,1
Feb-20,DELHI,OTHER,OTHER,A50DMA400,ACOL,UW,7
Feb-20,DELHI,OTHER,OTHER,A50DMA450,ACOL,PS,1
Feb-20,DELHI,OTHER,OTHER,A50DMA450,ACOL,UW,7
Feb-20,DELHI,OTHER,OTHER,A50UKB700,MMSPK,PS,1
Feb-20,DELHI,OTHER,OTHER,A50UKB700,MMSPK,UW,7
